row_id,country,is_urban,age,female,married,religion,relationship_to_hh_head,education_level,literacy,can_add,can_divide,can_calc_percents,can_calc_compounding,employed_last_year,employment_category_last_year,employment_type_last_year,share_hh_income_provided,income_ag_livestock_last_year,income_friends_family_last_year,income_government_last_year,income_own_business_last_year,income_private_sector_last_year,income_public_sector_last_year,num_times_borrowed_last_year,borrowing_recency,formal_savings,informal_savings,cash_property_savings,has_insurance,has_investment,bank_interest_rate,mm_interest_rate,mfi_interest_rate,other_fsp_interest_rate,num_shocks_last_year,avg_shock_strength_last_year,borrowed_for_emergency_last_year,borrowed_for_daily_expenses_last_year,borrowed_for_home_or_biz_last_year,phone_technology,can_call,can_text,can_use_internet,can_make_transaction,phone_ownership,advanced_phone_use,reg_bank_acct,reg_mm_acct,reg_formal_nbfi_account,financially_included,active_bank_user,active_mm_user,active_formal_nbfi_user,active_informal_nbfi_user,nonreg_active_mm_user,num_formal_institutions_last_year,num_informal_institutions_last_year,num_financial_activities_last_year
9611,G,False,17.0,True,False,X,Other,1.0,True,True,True,True,False,False,housewife_or_student,not_working,2.0,True,False,False,False,False,False,0,0,False,False,False,False,False,,,,,2,5.0,False,False,False,0,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0
9612,G,True,24.0,True,True,X,Spouse,2.0,True,True,True,False,False,True,employed,salaried,4.0,False,True,False,True,True,False,1,2,True,False,False,False,False,,,,,1,4.0,False,False,False,3,True,True,True,True,2,False,False,True,False,True,False,True,False,False,False,1,0,6
9613,A,False,36.0,False,True,Q,Head,2.0,True,True,True,False,False,True,employed,salaried,5.0,False,False,False,False,False,False,0,0,False,False,False,False,True,,,,,2,4.5,False,False,False,2,True,False,False,False,2,False,False,False,False,False,False,False,False,False,True,1,0,1
9614,J,True,21.0,False,False,X,Son/Daughter,2.0,True,True,False,False,True,False,housewife_or_student,not_working,2.0,True,True,False,False,False,False,2,2,False,False,False,False,False,,,,,1,1.0,True,True,True,0,True,True,True,True,1,False,False,False,False,False,False,False,False,True,True,2,1,5
9615,J,True,42.0,True,False,X,Head,3.0,True,True,True,True,True,True,employed,self_employed,5.0,False,True,False,True,False,False,1,2,True,True,True,False,True,,,,,1,3.0,True,True,False,2,True,True,True,True,2,True,True,True,False,True,True,True,False,True,False,2,1,3
9616,J,True,24.0,True,False,X,Head,0.0,False,True,False,False,True,True,employed,self_employed,5.0,False,False,False,True,False,False,1,2,False,False,False,False,False,,,,,2,5.0,True,False,True,2,True,False,False,False,2,False,False,False,False,False,False,False,False,False,True,1,0,1
9617,G,False,43.0,True,True,X,Spouse,1.0,True,True,True,True,True,True,employed,self_employed,2.0,True,False,False,True,False,False,3,2,True,True,False,False,True,,,,,1,1.0,True,False,True,2,True,True,False,True,2,False,True,True,False,True,False,True,False,True,False,2,1,5
9618,C,False,27.0,True,True,P,Spouse,1.0,True,True,True,False,False,False,housewife_or_student,not_working,5.0,True,False,False,False,False,False,1,2,False,False,False,False,False,,,,,0,0.0,False,False,False,0,True,True,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0
9619,J,False,51.0,False,True,Q,Head,0.0,False,False,False,False,False,True,employed,self_employed,2.0,True,True,False,False,False,False,0,0,False,False,True,False,True,,,,,2,5.0,False,False,False,0,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0
9620,A,False,24.0,False,False,Q,Son/Daughter,2.0,True,True,True,False,True,False,housewife_or_student,not_working,1.0,False,False,False,False,False,False,2,2,False,False,True,False,False,,,,,0,0.0,True,True,False,3,True,True,True,False,2,True,False,True,False,True,False,True,False,False,False,1,0,2
9621,A,False,46.0,True,True,Q,Spouse,1.0,True,True,True,False,False,False,housewife_or_student,not_working,2.0,True,False,False,False,False,False,0,0,False,False,False,False,False,,,,,1,2.0,False,False,False,0,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0
9622,I,False,45.0,False,True,Q,Head,2.0,True,True,True,False,False,True,employed,self_employed,5.0,True,True,False,True,False,False,0,0,False,False,False,False,False,,,,,0,0.0,False,False,False,1,True,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0
9623,I,False,27.0,True,True,Q,Son/Daughter,0.0,False,True,True,False,True,False,housewife_or_student,not_working,1.0,False,True,False,False,False,False,0,0,False,False,False,False,False,,,,,1,3.0,False,False,False,0,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0
9624,J,True,19.0,True,True,X,Spouse,1.0,False,True,False,False,False,True,employed,irregular_seasonal,1.0,True,True,False,False,False,False,3,2,False,False,False,False,False,,,,,2,3.5,True,True,False,0,True,False,False,False,1,False,False,False,False,False,False,False,False,False,False,1,0,1
9625,F,False,30.0,False,True,Q,Head,1.0,True,True,True,False,True,False,other,other,4.0,False,False,False,True,False,False,2,2,False,False,False,False,True,,,,,2,1.0,False,False,False,1,True,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0
9626,F,False,60.0,False,True,Q,Head,0.0,False,True,True,True,True,True,employed,salaried,4.0,False,False,False,True,False,False,0,0,False,False,True,False,True,,,,,1,5.0,False,False,False,2,True,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0
9627,J,False,15.0,True,False,X,Son/Daughter,1.0,False,True,True,True,True,False,other,other,2.0,False,False,False,False,False,False,0,0,False,False,False,False,False,,,,,1,4.0,False,False,False,0,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0
9628,F,True,35.0,True,True,Q,Spouse,1.0,False,True,True,False,False,False,other,other,3.0,False,False,False,True,False,False,0,0,False,False,False,False,True,,,,,3,1.3333333333333333,False,False,False,0,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0
9629,A,False,24.0,True,True,Q,Spouse,1.0,True,True,True,True,False,False,housewife_or_student,not_working,1.0,False,False,False,False,False,False,2,2,False,False,True,False,False,,,10.0,,1,4.0,True,False,False,3,True,False,False,False,2,False,False,False,True,True,False,False,True,False,False,1,0,2
9630,D,False,44.0,False,True,Q,Head,0.0,False,True,True,True,False,True,employed,self_employed,5.0,True,True,False,True,False,False,0,0,True,False,False,False,True,,,,,0,0.0,False,False,False,2,True,False,False,False,2,False,True,False,False,True,True,False,False,True,True,2,1,4
9631,C,False,41.0,False,True,P,Head,0.0,False,True,True,True,False,True,employed,self_employed,5.0,True,False,False,False,False,False,2,2,False,False,False,False,False,,,,,4,5.0,False,False,False,1,False,False,False,False,2,False,True,False,False,True,True,False,False,False,False,1,0,1
9632,J,False,31.0,False,True,X,Head,1.0,False,True,True,False,False,True,employed,irregular_seasonal,4.0,True,False,False,False,False,False,0,0,False,False,False,False,False,,,,,3,4.333333333333333,False,False,False,1,True,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0
9633,A,False,36.0,False,True,Q,Head,0.0,False,True,True,False,False,True,employed,self_employed,5.0,False,False,False,False,False,False,0,0,False,False,True,False,True,,,,,0,0.0,False,False,False,1,True,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0
9634,D,True,15.0,False,False,Q,Other,2.0,True,True,True,False,True,False,housewife_or_student,not_working,1.0,False,True,False,False,False,False,0,0,False,False,True,False,False,,,,,0,0.0,False,False,False,0,True,True,True,True,1,True,False,False,False,False,False,False,False,False,False,0,0,0
9635,G,False,19.0,True,False,X,Son/Daughter,2.0,True,True,True,False,True,False,housewife_or_student,not_working,1.0,False,False,False,False,False,False,0,0,False,False,False,True,False,,,,,0,0.0,False,False,False,0,True,True,False,False,1,True,False,False,False,False,False,False,False,False,False,0,0,0
9636,G,False,22.0,False,False,X,Sister/Brother,2.0,True,True,True,False,False,True,employed,salaried,3.0,True,True,False,True,False,True,2,2,False,False,True,False,False,,,,,4,4.5,True,True,True,3,True,True,True,True,2,True,True,True,False,True,False,True,False,False,False,2,0,5
9637,I,False,37.0,True,True,Q,Spouse,0.0,False,True,True,True,False,False,housewife_or_student,not_working,3.0,False,True,False,False,False,False,0,0,False,False,True,False,False,,,,,1,2.0,False,False,False,0,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0
9638,G,True,15.0,False,False,X,Son/Daughter,1.0,True,True,True,True,False,False,housewife_or_student,not_working,1.0,False,True,False,False,False,False,3,2,False,False,True,False,False,,,,,0,0.0,True,False,False,0,True,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0
9639,J,False,45.0,False,False,X,Head,1.0,False,True,False,False,True,True,employed,irregular_seasonal,5.0,True,False,False,False,False,False,3,2,False,False,True,False,False,,,,,3,5.0,True,True,True,0,True,True,True,True,0,False,False,False,False,False,False,False,False,False,False,0,0,0
9640,J,False,39.0,False,True,X,Head,2.0,True,True,False,True,True,True,employed,salaried,4.0,False,False,False,False,True,False,0,0,True,False,True,False,False,,,,,2,1.0,False,False,False,2,True,True,False,False,2,False,False,True,False,True,False,True,False,False,False,1,0,4
9641,J,True,27.0,True,True,Q,Head,2.0,True,True,True,True,False,True,employed,salaried,5.0,False,False,False,False,True,False,1,2,True,False,True,False,True,,,,,1,4.0,True,True,False,2,True,True,False,True,2,True,True,True,False,True,True,True,False,False,False,2,0,5
9642,J,True,45.0,True,False,Q,Spouse,1.0,True,True,True,True,True,True,employed,self_employed,5.0,True,False,False,False,False,False,2,2,False,True,True,False,True,,,,,4,5.0,True,True,True,0,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0
9643,F,False,29.0,False,False,Q,Head,2.0,True,True,True,False,True,True,employed,salaried,5.0,True,True,False,True,False,False,0,0,True,False,True,False,True,,,,,2,4.5,False,False,False,3,True,True,True,False,2,True,True,True,False,True,True,True,False,False,False,2,0,7
9644,D,True,23.0,True,True,Q,Spouse,2.0,True,True,True,True,False,False,housewife_or_student,not_working,2.0,False,True,False,True,False,False,1,2,False,False,False,True,True,,,0.0,,1,1.0,False,False,False,2,True,True,True,True,2,True,False,True,True,True,False,False,False,False,False,2,0,5
9645,F,False,50.0,False,True,X,Head,2.0,False,True,True,False,True,True,employed,irregular_seasonal,3.0,True,False,False,True,False,False,2,2,False,True,False,False,True,,,,,0,0.0,False,True,False,1,True,True,False,False,2,False,False,False,False,False,False,False,False,True,False,0,1,0
9646,I,True,60.0,False,True,Q,Head,2.0,True,True,True,True,False,True,employed,self_employed,5.0,True,False,False,True,False,False,0,0,True,False,False,False,True,,,,,2,4.0,False,False,False,2,True,True,True,False,2,False,True,False,False,True,True,False,False,False,False,1,0,1
9647,I,True,60.0,True,True,Q,Father/Mother,0.0,False,True,True,True,False,False,housewife_or_student,not_working,1.0,False,True,False,False,False,False,0,0,False,True,True,False,False,,,,,2,4.5,False,False,False,0,False,False,False,False,0,False,False,False,False,False,False,False,False,True,False,0,1,0
9648,G,False,21.0,True,True,X,Spouse,1.0,True,True,True,True,False,False,other,other,1.0,True,True,False,False,False,False,0,0,False,True,True,False,False,,,,,0,0.0,False,False,False,0,True,True,False,True,1,False,False,False,False,False,False,False,False,False,False,0,0,0
9649,I,True,28.0,True,True,Q,Spouse,3.0,True,True,True,False,False,False,housewife_or_student,not_working,1.0,False,True,False,False,False,False,1,2,False,True,True,False,False,,,,,0,0.0,False,True,False,3,True,True,True,False,2,True,False,False,False,False,False,False,False,False,False,0,0,0
9650,I,False,33.0,True,True,Q,Spouse,0.0,True,False,False,False,False,False,housewife_or_student,not_working,1.0,False,True,False,False,False,False,0,0,False,False,False,False,False,,,,,0,0.0,False,False,False,1,True,False,False,False,2,False,False,False,False,False,False,False,False,True,False,0,1,0
9651,F,True,40.0,True,True,X,Sister/Brother,2.0,True,True,True,False,False,True,employed,salaried,4.0,True,True,False,True,False,False,0,0,True,False,False,False,True,,,,,2,3.0,False,False,False,2,True,True,True,True,2,True,True,False,False,True,True,False,False,False,False,1,0,2
9652,A,False,41.0,True,True,Q,Spouse,0.0,False,False,False,False,False,False,housewife_or_student,not_working,2.0,False,False,False,False,False,False,2,2,False,False,False,False,False,,,,,1,2.0,False,False,False,0,False,False,False,False,0,False,True,False,False,True,False,False,False,False,False,0,0,0
9653,G,True,28.0,False,True,X,Head,2.0,True,True,True,False,True,True,employed,self_employed,3.0,True,False,False,True,False,False,1,2,True,True,True,False,True,,,,,0,0.0,False,False,True,2,True,True,True,True,2,False,False,True,False,True,False,True,False,False,False,1,0,6
9654,C,True,29.0,True,True,P,Spouse,2.0,True,True,True,True,True,False,housewife_or_student,not_working,3.0,False,True,False,False,False,False,0,0,False,False,False,False,False,,,,,0,0.0,False,False,False,1,True,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0
9655,J,True,23.0,True,True,Q,Spouse,2.0,True,False,False,False,False,False,housewife_or_student,not_working,4.0,False,True,False,False,False,False,0,0,True,True,True,False,False,,,,,1,2.0,True,False,False,1,True,True,False,False,2,False,False,False,True,True,False,False,False,True,True,1,3,5
9656,A,False,57.0,False,True,Q,Head,2.0,True,True,True,True,False,False,retired_or_disabled,not_working,1.0,True,True,False,False,False,False,0,1,False,False,True,False,False,,,,,2,3.0,False,False,False,2,False,False,False,False,2,False,False,False,False,False,False,False,False,False,True,1,0,2
9657,F,False,27.0,False,True,Q,Sister/Brother,2.0,True,False,False,True,False,True,employed,salaried,1.0,False,False,False,True,False,False,2,2,False,False,False,True,False,,,,,0,0.0,False,False,False,0,True,True,False,True,0,False,False,False,False,False,False,False,False,False,False,0,0,0
9658,J,False,45.0,False,True,X,Head,3.0,True,True,False,True,True,True,employed,salaried,5.0,False,False,False,False,False,True,2,2,True,False,True,True,True,,,,,4,5.0,False,False,True,1,True,True,False,True,2,False,True,True,True,True,True,True,True,False,False,3,0,5
9659,J,True,28.0,True,False,X,Head,1.0,True,True,False,False,True,True,employed,salaried,5.0,False,True,False,False,True,False,0,0,False,False,False,False,False,,,,,0,0.0,False,False,False,0,True,True,False,False,0,False,False,False,False,False,False,False,False,True,False,0,1,0
9660,C,False,16.0,True,False,Q,Son/Daughter,1.0,True,True,True,False,False,False,housewife_or_student,not_working,1.0,False,False,False,False,False,False,0,0,False,False,False,False,False,,,,,1,3.0,False,False,False,0,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0
9661,C,True,52.0,True,False,P,Head,0.0,False,True,True,True,False,False,retired_or_disabled,not_working,2.0,False,True,True,False,False,False,0,0,False,False,False,False,False,,,,,0,0.0,False,False,False,1,True,False,False,False,2,False,True,False,False,True,True,False,False,False,False,1,0,2
9662,D,True,46.0,True,False,X,Head,1.0,True,True,True,False,True,True,employed,self_employed,3.0,False,True,False,True,False,False,0,1,True,True,True,False,True,,,,,0,0.0,False,False,False,0,True,True,True,True,0,False,False,True,False,True,False,True,False,False,False,1,0,7
9663,J,False,35.0,True,True,X,Head,0.0,False,True,False,False,False,True,employed,self_employed,1.0,True,False,False,False,False,False,1,2,False,False,False,False,False,,,,,1,1.0,True,False,False,1,True,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0
9664,F,True,57.0,False,True,X,Head,3.0,True,True,True,False,False,True,employed,salaried,5.0,False,True,False,False,True,False,0,0,False,False,False,False,False,,,,,2,1.0,False,False,False,2,False,False,False,False,2,True,True,False,False,True,True,False,False,False,False,1,0,2
9665,F,False,33.0,True,True,Q,Spouse,0.0,False,True,True,False,False,False,housewife_or_student,not_working,2.0,False,False,False,True,False,False,0,0,False,False,False,False,True,,,,,1,3.0,False,False,False,0,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,1,0
9666,J,False,18.0,False,False,Q,Son/Daughter,1.0,False,True,True,False,True,False,other,other,1.0,True,True,False,False,False,False,0,0,False,False,False,False,False,,,,,1,5.0,False,False,False,2,True,True,True,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0
9667,C,True,65.0,True,False,P,Head,1.0,False,True,True,False,False,False,housewife_or_student,not_working,5.0,False,False,True,False,False,False,0,0,True,False,False,False,False,,,,,0,0.0,False,False,False,1,False,False,False,False,2,False,True,False,False,True,True,False,False,False,False,1,0,1
9668,J,False,30.0,True,False,X,Other,2.0,False,False,True,False,True,True,employed,salaried,2.0,False,False,False,False,True,False,0,0,False,False,False,False,True,,,,,2,2.5,False,False,False,2,True,True,False,True,2,True,False,False,False,False,False,False,False,False,True,1,0,4
9669,F,True,29.0,True,True,Q,Spouse,3.0,True,True,True,True,False,False,housewife_or_student,not_working,1.0,False,False,False,False,False,False,0,0,False,False,False,False,False,,,,,1,1.0,False,False,False,3,True,True,False,False,2,False,False,False,False,False,False,False,False,False,False,0,2,0
9670,J,False,47.0,True,True,X,Spouse,1.0,False,False,False,False,False,True,employed,irregular_seasonal,2.0,True,False,False,False,False,False,1,2,False,False,False,False,False,,,,,3,2.6666666666666665,False,True,False,0,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0
9671,D,True,47.0,True,False,X,Head,1.0,False,False,False,False,False,True,employed,irregular_seasonal,5.0,True,False,False,False,False,False,0,0,False,False,False,False,True,,,,,1,5.0,False,False,False,1,False,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0
9672,D,True,18.0,False,False,X,Head,2.0,True,True,True,True,True,True,employed,irregular_seasonal,2.0,False,True,False,False,False,False,3,2,False,False,True,False,False,,,,,1,1.0,False,False,False,0,True,True,True,False,0,False,False,True,False,True,False,False,False,False,False,1,0,2
9673,D,False,22.0,True,False,X,Other,1.0,True,True,True,True,False,True,employed,self_employed,4.0,False,False,False,False,False,False,0,0,False,False,False,False,True,,,,,1,3.0,False,False,False,2,True,True,False,False,2,True,False,True,False,True,False,True,False,False,False,1,0,2
9674,I,True,45.0,False,True,Q,Son/Daughter,2.0,True,True,True,False,False,True,employed,self_employed,5.0,False,False,False,True,False,False,0,0,False,True,True,False,True,,,,,0,0.0,False,False,False,2,True,True,True,True,2,True,False,False,False,False,False,False,False,True,False,0,1,0
9675,I,False,47.0,False,True,Q,Head,2.0,True,True,True,False,False,True,employed,self_employed,5.0,False,False,False,True,False,False,0,0,False,False,False,False,True,,,,,0,0.0,False,False,False,1,True,True,False,True,2,False,False,False,False,False,False,False,False,False,False,0,0,0
9676,G,False,32.0,True,True,X,Spouse,2.0,True,True,True,True,False,True,employed,salaried,2.0,True,True,False,True,False,False,2,2,True,True,False,False,True,,,,,1,1.0,True,False,True,1,True,True,False,True,2,False,False,True,False,True,False,True,False,True,False,1,3,4
9677,G,True,75.0,False,True,X,Head,1.0,True,True,True,False,False,False,retired_or_disabled,not_working,4.0,True,True,True,False,False,False,2,2,False,False,True,True,False,,,,,1,1.0,False,False,False,2,True,False,False,False,2,True,False,True,False,True,False,True,False,False,False,1,0,1
9678,I,False,17.0,True,False,Q,Son/Daughter,2.0,True,True,True,True,True,False,housewife_or_student,not_working,1.0,False,True,False,False,False,False,0,0,False,False,True,False,False,,,,,1,4.0,False,False,False,0,True,True,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0
9679,F,False,50.0,True,True,Q,Spouse,0.0,False,True,True,False,True,True,employed,salaried,1.0,False,False,False,True,False,False,0,0,False,False,False,False,True,,,,,0,0.0,False,False,False,0,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0
9680,I,False,43.0,False,True,Q,Head,2.0,True,True,True,False,True,True,employed,self_employed,2.0,False,False,False,True,False,False,0,0,False,False,True,False,True,,,,,0,0.0,False,False,False,1,True,True,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0
9681,J,True,38.0,True,True,X,Spouse,2.0,True,True,False,False,True,True,employed,irregular_seasonal,2.0,True,False,False,False,False,False,0,0,True,False,False,False,False,,,,,3,2.0,False,False,False,2,True,True,False,True,2,False,False,True,False,True,False,True,False,False,False,1,0,3
9682,A,True,33.0,False,True,Q,Head,1.0,False,True,True,True,False,True,employed,irregular_seasonal,5.0,False,False,False,True,False,False,3,2,True,False,False,False,True,,,,,1,4.0,True,False,True,2,True,False,False,False,2,False,True,False,True,True,True,False,True,False,True,3,0,2
9683,F,True,39.0,True,True,Q,Head,2.0,True,True,True,False,True,True,employed,self_employed,5.0,False,True,False,True,False,False,0,0,False,False,True,False,True,,,,,2,3.5,False,False,False,1,True,True,True,False,2,False,True,False,False,True,False,False,False,False,False,1,0,0
9684,J,False,53.0,True,False,X,Head,2.0,True,True,True,False,True,True,employed,self_employed,5.0,True,False,False,True,False,False,1,2,True,True,False,False,True,,,,10.0,3,5.0,False,False,True,2,True,False,False,True,2,False,False,True,False,True,False,True,False,True,False,1,2,5
9685,A,False,61.0,True,True,Q,Father/Mother,0.0,False,True,True,True,False,False,housewife_or_student,not_working,1.0,False,False,False,False,False,False,0,0,True,False,False,False,False,,,,,0,0.0,False,False,False,0,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0
9686,J,False,18.0,False,False,X,Son/Daughter,1.0,True,True,False,False,False,False,housewife_or_student,not_working,1.0,False,True,False,False,False,False,0,0,False,False,False,False,False,,,,,3,4.333333333333333,False,False,False,0,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0
9687,A,False,18.0,True,True,Q,Spouse,2.0,True,True,True,False,False,False,housewife_or_student,not_working,2.0,True,False,False,False,False,False,0,0,False,False,False,False,False,,,,,1,4.0,False,False,False,0,True,False,False,False,1,False,False,False,False,False,False,False,False,False,True,1,0,1
9688,I,True,19.0,True,False,Q,Son/Daughter,2.0,True,True,True,True,True,False,housewife_or_student,not_working,1.0,False,False,False,False,False,False,0,1,False,True,True,False,False,,,,,1,4.0,False,False,False,2,True,True,True,True,2,True,True,False,False,True,True,False,False,False,False,1,0,1
9689,I,True,18.0,False,False,Q,Son/Daughter,3.0,True,True,True,True,False,False,housewife_or_student,not_working,1.0,False,True,False,False,False,False,0,1,False,False,False,False,False,,,,,1,4.0,False,False,False,3,True,True,True,False,2,True,False,False,False,False,False,False,False,False,False,0,0,0
9690,D,False,40.0,True,False,Q,Head,1.0,False,True,True,False,False,True,employed,self_employed,2.0,False,False,False,False,False,False,1,2,False,False,False,True,False,,,,,2,5.0,True,False,False,0,True,True,False,False,1,False,False,False,False,False,False,False,False,False,True,1,0,1
9691,I,False,26.0,True,True,Q,Spouse,0.0,False,False,True,True,True,False,housewife_or_student,not_working,1.0,False,True,False,False,False,False,0,0,False,False,False,False,False,,,,,1,4.0,False,False,False,0,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0
9692,G,True,19.0,False,False,X,Sister/Brother,2.0,True,True,False,True,True,True,employed,irregular_seasonal,3.0,False,False,False,False,False,False,2,2,True,False,False,True,False,,,,,0,0.0,True,True,False,1,True,True,True,True,2,True,True,False,False,True,True,False,False,False,True,2,0,5
9693,A,False,46.0,False,True,Q,Head,0.0,False,True,True,False,False,False,other,other,5.0,False,False,False,True,False,False,0,1,False,False,False,False,True,,,,,0,0.0,False,False,False,1,True,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0
9694,J,False,29.0,False,True,X,Head,1.0,False,False,True,True,True,True,employed,self_employed,5.0,False,False,False,True,False,False,1,2,False,False,False,False,True,,,,,0,0.0,False,False,True,2,True,True,False,False,2,False,False,True,False,True,False,False,False,False,False,1,0,4
9695,J,True,38.0,False,True,X,Head,1.0,False,False,False,False,False,True,employed,salaried,5.0,False,False,False,False,True,False,2,2,False,False,False,False,False,,,,,0,0.0,True,True,False,1,True,True,False,False,2,False,False,True,False,True,False,True,False,False,False,1,0,2
9696,J,False,51.0,True,True,X,Spouse,0.0,False,True,False,True,True,True,employed,irregular_seasonal,5.0,False,True,False,False,False,False,3,2,False,True,True,False,False,,,,,4,4.5,True,False,False,1,False,False,False,False,2,False,False,True,False,True,False,True,False,False,False,1,0,2
9697,G,False,24.0,True,True,X,Spouse,2.0,True,True,True,False,False,False,unemployed,not_working,2.0,False,True,False,False,False,False,0,0,True,False,False,False,False,,,,,1,4.0,False,False,False,2,True,True,True,True,2,True,False,True,False,True,False,True,False,False,False,1,0,3
9698,A,True,25.0,True,True,Q,Spouse,2.0,False,True,True,False,False,False,housewife_or_student,not_working,1.0,True,True,False,False,False,False,0,0,False,False,False,False,False,,,,,1,2.0,False,False,False,0,False,False,False,False,0,False,False,False,False,False,False,False,False,False,True,1,0,1
9699,F,False,22.0,True,True,X,Spouse,2.0,True,True,True,False,False,True,employed,irregular_seasonal,2.0,True,False,False,False,False,False,0,0,False,False,False,False,False,,,,,1,1.0,False,False,False,2,True,True,True,False,2,True,True,False,False,True,False,False,False,False,False,1,0,2
9700,I,True,18.0,False,False,Q,Son/Daughter,2.0,True,True,True,True,True,False,housewife_or_student,not_working,1.0,False,True,False,False,False,False,0,0,False,False,False,False,False,,,,,0,0.0,False,False,False,3,True,True,True,False,2,True,False,False,False,False,False,False,False,False,False,0,0,0
9701,G,True,47.0,False,True,X,Head,2.0,True,True,True,False,True,True,employed,salaried,2.0,False,True,True,False,True,False,3,2,True,True,False,True,False,,,,,1,3.0,False,True,False,2,True,True,False,True,2,False,True,True,True,True,True,True,False,False,False,2,0,7
9702,A,False,56.0,True,True,Q,Father/Mother,0.0,False,False,False,False,False,False,retired_or_disabled,not_working,1.0,False,False,False,False,False,False,0,0,False,False,False,False,False,,,,,0,0.0,False,False,False,0,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0
9703,I,False,47.0,False,True,P,Head,1.0,True,True,True,True,True,True,employed,self_employed,5.0,True,False,True,True,False,False,0,0,False,False,True,False,True,,,,,1,4.0,False,False,False,0,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0
9704,J,True,27.0,True,True,X,Spouse,1.0,True,True,False,True,True,False,housewife_or_student,not_working,2.0,False,True,False,False,False,False,0,0,False,False,True,False,False,,,,,2,4.0,False,False,False,2,True,False,False,True,2,False,False,True,False,True,False,False,False,False,False,1,0,1
9705,F,True,22.0,False,False,Q,Father/Mother,3.0,True,True,True,True,True,True,employed,salaried,4.0,True,True,False,True,False,False,0,0,True,False,False,False,True,,,,,0,0.0,False,False,False,1,True,True,True,False,2,True,True,False,False,True,True,False,False,False,False,1,0,4
9706,F,False,25.0,False,False,Q,Head,2.0,True,True,True,False,True,True,employed,irregular_seasonal,5.0,False,False,False,True,False,False,1,2,True,False,True,False,False,,,,,2,3.0,False,False,False,3,False,False,False,False,2,True,True,False,False,True,True,False,False,False,False,1,0,2
9707,C,True,35.0,False,True,P,Head,1.0,True,True,True,True,True,True,employed,salaried,5.0,False,False,False,False,True,False,0,0,False,False,False,False,False,,,,,1,2.0,False,False,False,1,False,False,False,False,2,True,False,False,False,False,False,False,False,False,False,0,0,0
9708,J,False,65.0,True,True,X,Spouse,1.0,False,True,False,True,False,True,employed,irregular_seasonal,2.0,True,True,False,False,False,False,0,1,False,False,True,False,False,,,,,4,5.0,False,False,False,0,True,False,False,False,1,False,False,False,False,False,False,False,False,False,True,1,0,1
9709,I,False,35.0,False,True,Q,Head,2.0,True,True,True,False,False,True,employed,salaried,4.0,False,False,False,False,False,True,0,0,False,False,False,False,False,,,,,0,0.0,False,False,False,1,False,True,True,True,2,False,False,False,False,False,False,False,False,False,False,0,0,0
9710,I,False,28.0,True,True,Q,Spouse,0.0,False,True,True,False,False,False,housewife_or_student,not_working,1.0,False,True,False,False,False,False,0,0,False,False,True,False,False,,,,,0,0.0,False,False,False,1,True,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0
9711,I,False,37.0,False,True,Q,Head,1.0,True,True,True,True,True,True,employed,self_employed,5.0,False,False,False,True,False,False,0,0,False,False,False,False,True,,,,,0,0.0,False,False,False,1,True,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0
9712,F,True,18.0,True,False,Q,Sister/Brother,,True,True,True,False,False,False,unemployed,not_working,1.0,False,False,False,False,False,False,1,2,False,False,False,False,False,,,,,0,0.0,False,False,False,0,True,True,False,False,1,True,False,False,False,False,False,False,False,False,False,0,1,0
